names	x.pos	y.pos	peak.zt	trough.zt	CCA1	LHY	TOC1	PRR5	PRR7	PRR9	PHYA	PHYB	CRY2	FHY1	LUX	PIF3	PIF4	PIF5	ELF4	ELF3	indegree	outdegree	transitivity	closeness	betweeness	eccentricity
AT1G43710	-3033.57543945312	4093.70641368151	peak4	trough0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	0.00017307026652821	0	4
AT1G43650	-3281.494140625	1680.12426036119	peak0	trough12	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	0.00017307026652821	0	4
AT1G78260	-3652.63891601562	1782.97753184557	peak16	trough4	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	1	4	0	1	0.00017307026652821	0	3
AT1G78320	-2391.60791015625	2779.40416758776	peak4	trough16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	NA	0.00017307026652821	0	4
AT1G78430	-3586.28491210938	4211.59801524401	peak8	trough0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	1	0.00017307026652821	0	4
AT1G78270	-3327.25805664062	1622.69115489244	peak20	trough12	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	0.00017307026652821	0	4
AT1G06210	-3183.42724609375	3959.81090586901	peak4	trough0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	NA	0.00017307026652821	0	4
AT1G06190	-3352.94848632812	4120.98326915026	peak8	trough0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	NA	0.00017307026652821	0	4
AT1G06180	-4673.97265625	2501.78917735338	peak12	trough8	0	1	1	1	0	0	0	1	0	0	0	0	1	0	0	0	5	0	1	0.00017307026652821	0	3
AT1G14610	-2786.62060546875	4068.66295665026	peak4	trough0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	NA	0.00017307026652821	0	4
AT1G14580	-2910.30249023438	3997.21031993151	peak4	trough20	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	1	4	0	1	0.00017307026652821	0	3
AT1G78290	-3254.50463867188	1456.11815684557	peak0	trough8	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	0.00017307026652821	0	4
AT1G78440	-2939.47998046875	4063.62047618151	peak8	trough16	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	0.00017307026652821	0	4
AT1G49200	-3389.58569335938	1694.94603770494	peak0	trough8	0	1	0	1	0	0	1	1	0	0	0	0	1	0	0	0	5	0	1	0.00017307026652821	0	3
AT1G49010	-4065.0390625	1684.21825450182	peak20	trough8	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	3	0	1	0.00017307026652821	0	3
AT1G48960	-3472.43188476562	1486.64574473619	peak0	trough8	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0.00017307026652821	0	3
AT1G49240	-3422.75341796875	1718.49645274401	peak0	trough8	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	3	0	1	0.00017307026652821	0	4
AT1G48950	-3214.82958984375	1697.38036387682	peak0	trough12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	NA	0.00017307026652821	0	4
AT1G49170	-3679.37426757812	1805.26952403307	peak16	trough4	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	0.00017307026652821	0	4
AT1G49230	-4039.76831054688	3798.65612071276	peak8	trough0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	0.00017307026652821	0	4
AT1G78380	-3433.64819335938	4291.95787852526	peak8	trough16	1	0	0	1	0	0	0	0	0	0	1	0	1	1	0	0	5	0	0.9	0.00017307026652821	0	3
AT1G78370	-3246.23803710938	4059.30260508776	peak8	trough0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	2	0	1	0.00017307026652821	0	4
AT1G15020	-3107.9658203125	1593.11730235338	peak0	trough12	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	2	0	1	0.00017307026652821	0	4
AT1G17600	-3984.76416015625	2797.16173594713	peak12	trough4	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	0.00017307026652821	0	4
AT1G17500	-3569.50390625	4088.47692149401	peak8	trough0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	2	0	1	0.00017307026652821	0	4
AT1G48210	-3992.1416015625	2967.41881602526	peak12	trough4	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	1	0.00017307026652821	0	4
AT1G48100	-2476.00732421875	2775.65514415026	peak4	trough16	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	3	0	1	0.00017307026652821	0	3
AT1G48110	-3005.46215820312	4010.54088633776	peak4	trough0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	2	0	1	0.00017307026652821	0	4
AT1G48120	-2916.611328125	3931.98619883776	peak4	trough0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	NA	0.00017307026652821	0	4
AT1G17580	-2913.45263671875	1682.52587168932	peak0	trough12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	NA	0.00017307026652821	0	4
AT1G32400	-3079.232421875	1598.89769786119	peak0	trough12	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	2	0	1	0.00017307026652821	0	4
AT1G32470	-4052.94897460938	1824.11327403307	peak20	trough8	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	2	0	1	0.00017307026652821	0	4
AT1G32330	-4088.4736328125	2560.92174571276	peak12	trough4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	NA	0.00017307026652821	0	4
AT1G32530	-3418.39208984375	1509.53197520494	peak20	trough12	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	3	0	1	0.00017307026652821	0	4
AT1G32520	-3109.6875	1460.71532481432	peak0	trough8	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	0.00017307026652821	0	4
AT1G32450	-2543.75561523438	2376.85021250963	peak4	trough16	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	3	0	1	0.00017307026652821	0	4
AT1G17665	-4024.1494140625	3635.53942149401	peak8	trough4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	1	0.00017307026652821	0	4
AT1G17560	-3653.5419921875	3990.90563243151	peak8	trough0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	NA	0.00017307026652821	0	4
AT1G07970	-2728.94116210938	1940.73448985338	peak0	trough12	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	2	0	1	0.00017307026652821	0	4
AT1G07910	-3526.24682617188	4020.20494883776	peak8	trough0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	3	0	1	0.00017307026652821	0	3
AT1G19450	-2658.76708984375	1848.62035411119	peak0	trough12	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	3	0	0.666666666666667	0.00017307026652821	0	4
AT1G19370	-4015.00317382812	3843.57604258776	peak8	trough4	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0.00017307026652821	0	4
AT1G19330	-3339.40380859375	4181.35778086901	peak4	trough0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	1	4	0	0.833333333333333	0.00017307026652821	0	3
AT1G19310	-3522.43334960938	4061.12340586901	peak8	trough0	0	0	0	1	0	0	0	1	0	0	0	0	1	1	0	0	4	0	1	0.00017307026652821	0	3
AT1G19380	-4018.67553710938	1603.46727793932	peak16	trough8	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	0.00017307026652821	0	4
AT1G32460	-3401.41064453125	1766.25487559557	peak0	trough4	0	1	0	1	0	0	1	1	0	1	0	0	0	1	0	0	6	0	0.866666666666667	0.00017307026652821	0	3
AT1G53290	-4051.7724609375	1927.63292735338	peak20	trough4	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	0.00017307026652821	0	4
AT1G62380	-2107.5927734375	2195.63756602526	peak4	trough12	0	1	0	1	0	0	1	0	0	0	0	0	1	0	1	1	6	0	0.866666666666667	0.00017307026652821	0	3
AT1G62430	-3564.9443359375	4146.26256602526	peak8	trough0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	0	0.666666666666667	0.00017307026652821	0	4
AT1G62422	-3547.599609375	1748.18016856432	peak0	trough4	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	0.00017307026652821	0	4
AT1G08040	-3656.07739257812	3995.45592540026	peak8	trough0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	NA	0.00017307026652821	0	4
AT1G08070	-3778.43530273438	3679.48424571276	peak12	trough0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	NA	0.00017307026652821	0	4
AT1G53230	-3964.6103515625	3375.99669688463	peak12	trough4	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	0.00017307026652821	0	4
AT1G53345	-3177.9091796875	4380.86803477526	peak8	trough20	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	0.00017307026652821	0	4
AT1G53280	-3987.04541015625	1851.03856700182	peak20	trough8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	NA	0.00017307026652821	0	4
AT2G43680	-3365.08227539062	1656.62596934557	peak0	trough12	1	1	0	1	0	0	0	1	0	0	0	0	1	0	0	1	6	0	0.933333333333333	0.00017307026652821	0	3
AT1G55840	-4160.228515625	2632.78087657213	peak12	trough4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	NA	0.00017307026652821	0	4
AT1G55960	-2738.5478515625	1968.12853282213	peak0	trough16	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	3	0	0.666666666666667	0.00017307026652821	0	3
AT1G55920	-2576.93237304688	2240.20714610338	peak4	trough16	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	2	0	0	0.00017307026652821	0	4
AT1G55850	-3891.33129882812	2214.34703868151	peak16	trough4	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	3	0	1	0.00017307026652821	0	3
AT1G53310	-3501.49438476562	3822.97008555651	peak12	trough0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	2	0	1	0.00017307026652821	0	4
AT1G53400	-3561.0947265625	1936.57970469713	peak0	trough4	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	0.00017307026652821	0	4
AT2G43650	-2901.595703125	4029.01305430651	peak4	trough0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	NA	0.00017307026652821	0	4
AT2G47390	-4071.166015625	3453.45592540026	peak12	trough4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	NA	0.00017307026652821	0	4
AT2G43790	-3423.2041015625	1731.33446543932	peak0	trough4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	NA	0.00017307026652821	0	4
AT2G43820	-2942.91040039062	1891.32091563463	peak0	trough12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	NA	0.00017307026652821	0	4
AT2G43750	-3151.75634765625	1532.49498790026	peak0	trough12	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0.00017307026652821	0	3
AT2G43800	-2432.02221679688	2452.14781993151	peak4	trough12	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	2	0	1	0.00017307026652821	0	4
AT2G43850	-4132.29345703125	3253.37609141588	peak16	trough4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	NA	0.00017307026652821	0	4
AT2G43590	-4001.30517578125	3326.15612071276	peak12	trough4	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	3	0	1	0.00017307026652821	0	3
AT2G43535	-3504.1513671875	4065.83141368151	peak8	trough0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	0.00017307026652821	0	4
AT2G43550	-3605.58251953125	3849.95836680651	peak12	trough0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0.00017307026652821	0	3
AT2G43350	-3818.15234375	2153.96569102526	peak16	trough4	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	0.00017307026652821	0	4
AT2G43540	-3809.28979492188	2000.67540782213	peak20	trough4	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0.00017307026652821	0	3
AT2G43330	-3140.68017578125	1653.21019786119	peak0	trough12	0	1	0	1	0	1	0	0	0	1	0	0	1	0	0	1	6	0	0.666666666666667	0.00017307026652821	0	3
AT2G43530	-3739.75244140625	3760.12975352526	peak12	trough0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0.00017307026652821	0	3
AT2G43400	-3358.00024414062	1767.01964610338	peak0	trough4	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	3	0	0.666666666666667	0.00017307026652821	0	4
AT2G47250	-3297.23486328125	4121.90856211901	peak8	trough0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	1	0.00017307026652821	0	4
AT2G41740	-3722.95263671875	1900.29454844713	peak0	trough4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	NA	0.00017307026652821	0	4
AT1G51590	-3971.87329101562	2740.29650157213	peak16	trough4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	NA	0.00017307026652821	0	4
AT1G47240	-3955.345703125	3229.86681407213	peak12	trough0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	0.00017307026652821	0	4
AT1G47250	-3539.7431640625	3877.36095469713	peak12	trough0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	NA	0.00017307026652821	0	4
AT1G47270	-3511.08740234375	1766.06627696276	peak0	trough4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	NA	0.00017307026652821	0	4
AT2G41710	-3535.84228515625	1859.04076426744	peak0	trough4	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	3	0	1	0.00017307026652821	0	3
AT1G51440	-2468.12573242188	3207.50817149401	peak4	trough16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	NA	0.00017307026652821	0	4
AT1G51610	-3585.69873046875	4109.64440196276	peak8	trough0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	0.00017307026652821	0	4
AT1G51510	-3416.30615234375	4039.63073008776	peak8	trough0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	3	0	1	0.00017307026652821	0	3
AT1G51550	-3055.578125	1849.40990489244	peak0	trough12	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	3	0	1	0.00017307026652821	0	4
AT1G11070	-2621.365234375	3413.09899180651	peak4	trough16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	NA	0.00017307026652821	0	4
AT1G10900	-2532.8310546875	3200.60094493151	peak4	trough16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	NA	0.00017307026652821	0	4
AT1G72500	-2615.6669921875	3558.11559336901	peak4	trough16	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	3	0	0.666666666666667	0.00017307026652821	0	4
AT1G72360	-3527.3818359375	1572.22582286119	peak0	trough8	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	3	0	1	0.00017307026652821	0	3
AT1G72410	-3303.48120117188	1672.66393321276	peak0	trough8	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	2	0	1	0.00017307026652821	0	4
AT1G72420	-3935.42358398438	2534.59093516588	peak16	trough4	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	1	4	0	1	0.00017307026652821	0	3
AT1G68300	-3931.87915039062	2385.54454844713	peak16	trough4	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	3	0	1	0.00017307026652821	0	3
AT1G68220	-4137.158203125	3071.68981211901	peak16	trough4	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	0.00017307026652821	0	4
AT1G68140	-3457.05004882812	1674.22045176744	peak0	trough8	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	3	0	1	0.00017307026652821	0	3
AT1G68190	-2741.58642578125	1656.66039317369	peak0	trough12	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	3	0	1	0.00017307026652821	0	3
AT1G72450	-2501.33056640625	1829.79442637682	peak4	trough8	0	0	0	1	0	0	1	1	1	0	0	0	0	1	0	0	5	0	0.9	0.00017307026652821	0	3
AT1G72430	-3343.40649414062	1550.51805918932	peak0	trough8	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	2	0	1	0.00017307026652821	0	4
AT1G72440	-2990.91064453125	4064.64635508776	peak4	trough20	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	3	0	1	0.00017307026652821	0	3
AT1G72470	-4198.56640625	2358.45006602526	peak12	trough8	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	1	4	0	0.833333333333333	0.00017307026652821	0	3
AT1G69640	-3442.07104492188	3982.68053477526	peak12	trough0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	2	0	1	0.00017307026652821	0	3
AT1G69610	-2531.33422851562	2323.99645274401	peak4	trough12	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	3	0	1	0.00017307026652821	0	3
AT1G69730	-3694.19116210938	1263.58678477526	peak0	trough8	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	1	0.00017307026652821	0	4
AT1G69770	-3315.31030273438	3905.06627696276	peak12	trough0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	2	0	0	0.00017307026652821	0	4
AT1G69850	-3276.39379882812	1280.68798106432	peak20	trough8	0	1	0	1	0	0	0	0	0	0	0	0	1	1	0	1	5	0	0.9	0.00017307026652821	0	3
AT1G69800	-3574.70556640625	1435.83153575182	peak0	trough8	0	0	0	1	0	0	0	1	0	0	0	0	1	1	0	0	4	0	1	0.00017307026652821	0	3
AT1G69830	-3422.19946289062	3995.67711680651	peak8	trough0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	2	0	0	0.00017307026652821	0	4
AT1G69890	-3983.916015625	2402.09874766588	peak20	trough4	1	1	0	1	0	0	0	0	1	0	0	0	1	1	0	0	6	0	0.866666666666667	0.00017307026652821	0	3
AT1G69870	-4037.93334960938	3324.04332774401	peak16	trough4	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	1	4	0	1	0.00017307026652821	0	3
AT1G69840	-4285.09423828125	2256.40807383776	peak16	trough4	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	1	0.00017307026652821	0	4
AT1G72520	-3600.01196289062	3514.56993907213	peak12	trough0	0	1	1	1	0	0	0	0	0	0	0	0	0	1	0	0	4	0	1	0.00017307026652821	0	3
AT1G73920	-2843.30249023438	1656.06359141588	peak0	trough12	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	3	0	1	0.00017307026652821	0	3
AT1G74020	-4082.35009765625	2247.03722422838	peak12	trough4	0	1	0	1	0	0	0	0	0	0	0	0	1	1	0	0	4	0	1	0.00017307026652821	0	3
AT1G74090	-3113.95434570312	3964.39635508776	peak12	trough0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	0.00017307026652821	0	4
AT1G73870	-2556.47192382812	2263.88683360338	peak4	trough16	0	1	0	1	0	0	0	1	0	0	1	0	0	0	1	0	5	0	0.7	0.00017307026652821	0	3
AT1G73970	-3538.59692382812	903.351921494007	peak20	trough12	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	1	4	0	0.833333333333333	0.00017307026652821	0	3
AT1G73980	-3739.52026367188	4251.25182383776	peak8	trough0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	NA	0.00017307026652821	0	4
AT1G70560	-2779.0888671875	4184.99205821276	peak4	trough20	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	1	0.00017307026652821	0	4
AT1G70550	-2505.44799804688	2965.68932383776	peak4	trough16	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	2	0	1	0.00017307026652821	0	4
AT1G69295	-3687.27709960938	1454.10704844713	peak0	trough8	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	2	0	1	0.00017307026652821	0	3
AT1G69380	-3673.70556640625	3775.24156993151	peak12	trough0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	1	0.00017307026652821	0	4
AT1G69350	-3723.1396484375	3785.00841563463	peak12	trough0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	2	0	1	0.00017307026652821	0	4
AT1G69270	-3820.6025390625	1904.23253672838	peak0	trough4	0	0	0	1	0	0	1	0	0	0	0	0	1	1	0	1	5	0	0.9	0.00017307026652821	0	3
AT1G69170	-3263.77709960938	1592.13536875963	peak0	trough8	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	1	4	0	1	0.00017307026652821	0	3
AT1G70500	-3083.84814453125	1413.86559336901	peak0	trough12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	NA	0.00017307026652821	0	4
AT1G63940	-4011.16552734375	1673.76000254869	peak20	trough8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	NA	0.00017307026652821	0	4
AT1G63780	-2929.54150390625	4127.70153086901	peak4	trough20	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	0.00017307026652821	0	4
AT1G63900	-3263.32006835938	1370.56395762682	peak0	trough8	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	1	0.00017307026652821	0	4
AT1G63930	-2500.53295898438	2192.67760508776	peak0	trough16	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	0.00017307026652821	0	4
AT1G63800	-3132.30102539062	1644.08153575182	peak0	trough12	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	NA	0.00017307026652821	0	4
AT1G63810	-3153.35375976562	4098.34215586901	peak8	trough0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	NA	0.00017307026652821	0	4
AT1G63830	-3605.71484375	3958.69469493151	peak8	trough0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	0.00017307026652821	0	4
AT1G63880	-4197.98974609375	1677.57030528307	peak20	trough8	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	0.00017307026652821	0	4
AT1G70590	-3519.35205078125	1723.01256602526	peak0	trough8	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	3	0	1	0.00017307026652821	0	3
AT1G70580	-2243.328125	2809.85778086901	peak4	trough16	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	3	0	1	0.00017307026652821	0	3
AT1G70610	-2588.38330078125	2110.34655040026	peak4	trough16	0	1	0	1	0	0	1	0	0	0	0	0	1	0	0	1	5	0	1	0.00017307026652821	0	3
AT1G70480	-3584.03784179688	1535.72094004869	peak0	trough8	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	3	0	1	0.00017307026652821	0	3
AT1G80290	-4035.72412109375	3027.18492930651	peak12	trough4	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	3	0	1	0.00017307026652821	0	3
AT1G80280	-3916.63940429688	2084.70690196276	peak16	trough4	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	3	0	1	0.00017307026652821	0	4
AT1G63750	-3634.412109375	1466.29100840807	peak20	trough8	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	3	0	1	0.00017307026652821	0	3
AT1G63680	-3541.5341796875	4152.26647227526	peak8	trough20	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	3	0	1	0.00017307026652821	0	3
AT1G80350	-3146.75317382812	1801.82372325182	peak0	trough12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	NA	0.00017307026652821	0	4
AT1G80440	-2865.51000976562	1755.61010020494	peak0	trough12	0	1	0	1	0	0	0	0	1	0	0	0	1	1	0	0	5	0	1	0.00017307026652821	0	3
AT1G80380	-3436.6083984375	1558.28539317369	peak20	trough8	0	1	0	1	0	0	0	0	0	0	0	0	1	1	1	0	5	0	1	0.00017307026652821	0	3
AT1G80480	-4041.27563476562	3469.32726329088	peak12	trough4	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	3	0	1	0.00017307026652821	0	3
AT1G80550	-3462.81323242188	1668.41771739244	peak0	trough4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	NA	0.00017307026652821	0	4
AT1G80570	-3451.34643554688	1013.53575938463	peak16	trough12	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	1	0.00017307026652821	0	4
AT1G63690	-3190.66479492188	1658.73619883776	peak0	trough12	0	1	0	1	0	0	0	1	0	0	0	0	1	0	0	0	4	0	1	0.00017307026652821	0	3
AT1G68530	-3285.01489257812	1644.50206797838	peak0	trough8	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	2	0	1	0.00017307026652821	0	4
AT1G68520	-3564.01806640625	1871.36644786119	peak20	trough4	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	0.00017307026652821	0	4
AT1G68500	-4164.408203125	3363.19640391588	peak8	trough4	1	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	4	0	0.833333333333333	0.00017307026652821	0	3
AT1G74300	-3702.84814453125	3419.77477305651	peak12	trough4	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	0.00017307026652821	0	4
AT1G74240	-3433.47387695312	3770.86901133776	peak12	trough0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	NA	0.00017307026652821	0	4
AT1G74430	-3060.2333984375	4077.09069102526	peak8	trough20	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	3	0	1	0.00017307026652821	0	3
AT1G74470	-2446.126953125	1976.27452891588	peak0	trough12	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0.00017307026652821	0	3
AT1G74560	-3368.88403320312	3885.13854258776	peak12	trough0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	2	0	1	0.00017307026652821	0	4
AT1G74640	-3098.1171875	4099.73961680651	peak4	trough0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0.00017307026652821	0	4
AT1G74450	-3110.70776367188	1621.52245372057	peak0	trough8	0	0	1	0	0	0	0	1	1	0	0	0	0	1	0	0	4	0	0.666666666666667	0.00017307026652821	0	3
AT1G74390	-3399.63745117188	4344.99156993151	peak8	trough0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	NA	0.00017307026652821	0	4
AT1G74670	-2709.69409179688	1596.52635997057	peak0	trough12	0	1	0	1	0	0	1	0	0	0	0	0	1	0	0	0	4	0	1	0.00017307026652821	0	3
AT1G74530	-2899.18701171875	1326.41124766588	peak4	trough8	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	0.00017307026652821	0	4
AT1G74440	-3926.033203125	3308.52257579088	peak12	trough4	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	3	0	1	0.00017307026652821	0	3
AT1G52890	-3116.84326171875	4171.71666758776	peak8	trough0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	3	0	1	0.00017307026652821	0	3
